                        * g:\esimworkplace\hack\hack.cir
                        Transient Analysis  Fri Nov 08 15:42:39  2024
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
72	1.995847e-04	5.004044e-07	5.040454e-07	1.258670e-07	
73	2.000020e-04	-5.00496e-07	-5.03657e-07	-1.26389e-07	
74	2.000022e-04	8.235942e-05	-1.09103e-04	5.578879e-07	
75	2.000026e-04	9.663019e-05	-1.45353e-04	3.894212e-07	
76	2.000030e-04	5.936760e-05	-1.48013e-04	-1.27341e-05	
77	2.000033e-04	3.097229e-05	-1.37642e-04	2.091792e-05	
78	2.000036e-04	1.768587e-05	-7.26647e-05	-7.27938e-06	
79	2.000040e-04	-6.14271e-06	-6.14548e-05	3.067213e-05	
80	2.000040e-04	6.516709e-06	-7.30572e-05	2.113628e-06	
81	2.000040e-04	7.662899e-05	-3.50675e-05	-3.54225e-05	
82	2.000041e-04	7.876306e-05	-2.56287e-05	-3.19954e-05	
83	2.000041e-04	7.886012e-05	-1.50118e-05	-2.84084e-05	
84	2.000043e-04	7.730409e-05	-5.30807e-06	-2.31363e-05	
85	2.000046e-04	8.680163e-05	-9.47556e-07	-2.81854e-05	
86	2.000049e-04	1.350796e-04	-4.38969e-06	-7.43912e-05	
87	2.000052e-04	1.482050e-04	-1.64824e-06	-1.22688e-04	
88	2.000055e-04	1.579286e-04	3.058764e-05	-1.74858e-04	
89	2.000057e-04	1.046689e-04	8.579451e-05	-1.99687e-04	
90	2.000060e-04	1.263924e-04	1.182676e-04	-2.47617e-04	
91	2.000060e-04	3.502580e-05	1.106814e-04	-1.76180e-04	
92	2.000061e-04	4.445351e-05	8.328587e-05	-1.48461e-04	
93	2.000062e-04	5.467399e-05	2.902474e-05	-9.12172e-05	
94	2.000064e-04	1.555404e-05	8.322429e-06	-2.59478e-05	
95	2.000066e-04	2.651483e-06	2.525259e-06	-5.95283e-06	
96	2.000068e-04	4.343441e-07	2.658595e-06	-3.64698e-06	
97	2.000071e-04	3.302081e-07	1.379610e-07	-6.48288e-07	
98	2.000076e-04	-9.59593e-08	1.376074e-06	-1.51150e-06	
99	2.000086e-04	1.636581e-07	-5.88677e-07	4.317089e-07	
100	2.000105e-04	-1.47289e-07	9.571502e-07	-9.28366e-07	
101	2.000141e-04	1.514461e-07	-7.90333e-07	7.028101e-07	
102	2.000207e-04	-1.50247e-07	8.679329e-07	-8.09119e-07	
103	2.000336e-04	1.507688e-07	-8.32271e-07	7.590256e-07	
104	2.000594e-04	-1.50453e-07	8.480565e-07	-7.81977e-07	
105	2.001111e-04	1.507365e-07	-8.41359e-07	7.719527e-07	
106	2.002144e-04	-1.50470e-07	8.443677e-07	-7.76502e-07	
107	2.004210e-04	1.507383e-07	-8.42857e-07	7.739140e-07	
108	2.008342e-04	-1.50472e-07	8.434968e-07	-7.75273e-07	
109	2.016606e-04	1.507388e-07	-8.43255e-07	7.745485e-07	
110	2.033135e-04	-1.50472e-07	8.433500e-07	-7.75034e-07	
111	2.066192e-04	1.507389e-07	-8.43316e-07	7.746626e-07	
112	2.132305e-04	-1.50472e-07	8.433267e-07	-7.74992e-07	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	2.264533e-04	1.507390e-07	-8.43327e-07	7.746864e-07	
114	2.424533e-04	-1.50472e-07	8.433235e-07	-7.74985e-07	
115	2.584533e-04	1.507390e-07	-8.43328e-07	7.746883e-07	
116	2.744533e-04	-1.50472e-07	8.433228e-07	-7.74984e-07	
117	2.904533e-04	1.507390e-07	-8.43329e-07	7.746893e-07	
118	3.000040e-04	-1.50472e-07	8.433226e-07	-7.74983e-07	
119	3.000042e-04	-1.49203e-06	2.302485e-05	-1.50395e-05	
120	3.000046e-04	-9.31968e-07	1.455779e-05	-6.57223e-06	
121	3.000053e-04	-2.03045e-06	2.073063e-05	-9.48737e-06	
122	3.000059e-04	-2.95713e-06	2.195797e-05	-3.32967e-06	
123	3.000060e-04	-1.55466e-06	2.660255e-05	-8.58779e-06	
124	3.000060e-04	1.859026e-06	-8.04274e-07	-7.39301e-07	
125	3.000060e-04	1.623602e-06	-1.11827e-06	-4.80078e-07	
126	3.000061e-04	1.376411e-06	-7.40538e-07	-3.29645e-07	
127	3.000062e-04	1.059020e-06	-9.76784e-07	-7.08731e-08	
128	3.000065e-04	8.570299e-07	-4.96269e-07	-9.31937e-08	
129	3.000070e-04	5.850384e-07	-6.25027e-07	-7.12933e-09	
130	3.000081e-04	3.687735e-07	-1.06340e-07	-6.35838e-08	
131	3.000102e-04	1.640705e-07	-2.96384e-07	2.455351e-08	
132	3.000144e-04	9.812148e-08	1.031644e-07	-4.44733e-08	
133	3.000225e-04	2.327504e-08	-1.89867e-07	3.529041e-08	
134	3.000363e-04	3.437349e-08	1.504066e-07	-3.98061e-08	
135	3.000638e-04	-6.67865e-09	-1.68428e-07	3.766487e-08	
136	3.001172e-04	1.925806e-08	1.608072e-07	-3.86753e-08	
137	3.002240e-04	-1.38144e-08	-1.63835e-07	3.823877e-08	
138	3.004376e-04	1.607801e-08	1.627008e-07	-3.84406e-08	
139	3.008647e-04	-1.51592e-08	-1.63114e-07	3.834513e-08	
140	3.017190e-04	1.553995e-08	1.629622e-07	-3.84037e-08	
141	3.034277e-04	-1.53768e-08	-1.63020e-07	3.836182e-08	
142	3.068450e-04	1.545228e-08	1.629972e-07	-3.83983e-08	
143	3.136797e-04	-1.54144e-08	-1.63006e-07	3.836462e-08	
144	3.273490e-04	1.543619e-08	1.630026e-07	-3.83974e-08	
145	3.433490e-04	-1.54213e-08	-1.63004e-07	3.836513e-08	
146	3.593490e-04	1.543399e-08	1.630033e-07	-3.83974e-08	
147	3.753490e-04	-1.54222e-08	-1.63004e-07	3.836527e-08	
148	3.913490e-04	1.543342e-08	1.630035e-07	-3.83974e-08	
149	4.000020e-04	-1.54227e-08	-1.63003e-07	3.836543e-08	
150	4.000022e-04	-1.01486e-04	-1.85296e-05	8.360345e-05	
151	4.000026e-04	-1.53827e-04	-1.49946e-05	9.347721e-05	
152	4.000030e-04	-1.50627e-04	-6.47808e-05	4.536322e-05	
153	4.000033e-04	-1.07330e-04	-9.94462e-05	6.306710e-05	
154	4.000036e-04	-9.61509e-05	-5.03975e-05	3.084119e-05	
155	4.000040e-04	-8.82468e-05	-7.72162e-05	6.621898e-05	
156	4.000040e-04	-1.01449e-04	-5.07220e-05	6.087844e-05	
157	4.000040e-04	-2.66960e-05	-3.49869e-05	8.643738e-06	
158	4.000040e-04	-1.64073e-05	-2.78456e-05	4.069753e-06	
159	4.000041e-04	-1.21200e-05	-2.03251e-05	4.292022e-06	
160	4.000042e-04	-4.81410e-06	-8.80385e-06	6.197224e-07	
161	4.000043e-04	-2.29569e-06	-2.08502e-06	1.949618e-06	
162	4.000047e-04	5.350745e-07	8.085392e-07	-6.96659e-07	
163	4.000051e-04	-1.03786e-06	-6.00439e-07	1.296864e-06	
164	4.000060e-04	7.118784e-07	5.553088e-07	-9.80325e-07	
165	4.000077e-04	-8.51092e-07	-5.40569e-07	1.129207e-06	
166	4.000112e-04	7.866392e-07	5.345198e-07	-1.06484e-06	
167	4.000181e-04	-8.10770e-07	-5.31786e-07	1.090710e-06	
168	4.000320e-04	8.001685e-07	5.304735e-07	-1.08043e-06	
169	4.000596e-04	-8.03972e-07	-5.29843e-07	1.084242e-06	
170	4.001150e-04	8.022487e-07	5.295219e-07	-1.08302e-06	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
171	4.002257e-04	-8.02859e-07	-5.29371e-07	1.083203e-06	
172	4.004471e-04	8.024625e-07	5.292867e-07	-1.08333e-06	
173	4.008900e-04	-8.02616e-07	-5.29254e-07	1.082982e-06	
174	4.017757e-04	8.025448e-07	5.292281e-07	-1.08345e-06	
175	4.035471e-04	-8.02572e-07	-5.29225e-07	1.082944e-06	
176	4.070899e-04	8.025520e-07	5.292134e-07	-1.08346e-06	
177	4.141755e-04	-8.02560e-07	-5.29218e-07	1.082933e-06	
178	4.283468e-04	8.025542e-07	5.292098e-07	-1.08347e-06	
179	4.443468e-04	-8.02558e-07	-5.29215e-07	1.082932e-06	
180	4.603468e-04	8.025537e-07	5.292076e-07	-1.08347e-06	
181	4.763468e-04	-8.02557e-07	-5.29213e-07	1.082932e-06	
182	4.923468e-04	8.025536e-07	5.292055e-07	-1.08347e-06	
183	5.000040e-04	-8.02556e-07	-5.29210e-07	1.082932e-06	
184	5.000042e-04	-5.41085e-06	5.321268e-05	-1.41838e-05	
185	5.000046e-04	-1.78108e-05	7.597632e-05	-2.42598e-06	
186	5.000050e-04	-1.23755e-04	1.858208e-04	-1.06429e-05	
187	5.000055e-04	-1.23355e-04	1.258342e-04	9.854038e-07	
188	5.000058e-04	-1.66372e-04	1.584784e-04	9.507187e-06	
189	5.000060e-04	-9.85336e-05	1.289855e-04	7.901014e-06	
190	5.000060e-04	-4.18988e-05	3.731915e-05	9.519579e-06	
191	5.000061e-04	-1.67446e-05	8.080325e-06	4.891808e-06	
192	5.000062e-04	-2.84958e-06	3.026041e-06	8.479830e-07	
193	5.000065e-04	7.855806e-08	-1.10102e-06	-1.76357e-07	
194	5.000068e-04	3.220380e-07	7.086873e-07	1.453240e-07	
195	5.000074e-04	-4.31988e-07	-5.88970e-07	-1.31617e-07	
196	5.000086e-04	4.693777e-07	5.438577e-07	1.282698e-07	
197	5.000110e-04	-4.85709e-07	-5.23154e-07	-1.27441e-07	
198	5.000158e-04	4.932492e-07	5.137731e-07	1.263641e-07	
199	5.000254e-04	-4.96913e-07	-5.08796e-07	-1.26628e-07	
200	5.000445e-04	4.986192e-07	5.071024e-07	1.260824e-07	
201	5.000827e-04	-4.99642e-07	-5.05134e-07	-1.26379e-07	
202	5.001592e-04	5.000172e-07	5.050965e-07	1.259003e-07	
203	5.003122e-04	-5.00276e-07	-5.04406e-07	-1.26375e-07	
204	5.006181e-04	5.003646e-07	5.045972e-07	1.258555e-07	
205	5.012299e-04	-5.00434e-07	-5.04225e-07	-1.26374e-07	
206	5.024536e-04	5.004513e-07	5.044725e-07	1.258444e-07	
207	5.049010e-04	-5.00473e-07	-5.04182e-07	-1.26375e-07	
208	5.097958e-04	5.004729e-07	5.044414e-07	1.258416e-07	
209	5.195854e-04	-5.00484e-07	-5.04169e-07	-1.26374e-07	
210	5.355854e-04	5.004787e-07	5.044332e-07	1.258409e-07	
211	5.515854e-04	-5.00488e-07	-5.04163e-07	-1.26374e-07	
212	5.675854e-04	5.004829e-07	5.044277e-07	1.258406e-07	
213	5.835854e-04	-5.00492e-07	-5.04158e-07	-1.26373e-07	
214	5.995854e-04	5.004871e-07	5.044222e-07	1.258403e-07	
215	6.000020e-04	-5.00579e-07	-5.04033e-07	-1.26362e-07	
216	6.000022e-04	8.235944e-05	-1.09103e-04	5.578883e-07	
217	6.000026e-04	9.663018e-05	-1.45353e-04	3.894210e-07	
218	6.000030e-04	5.936761e-05	-1.48013e-04	-1.27341e-05	
219	6.000033e-04	3.097228e-05	-1.37642e-04	2.091792e-05	
220	6.000036e-04	1.768587e-05	-7.26647e-05	-7.27938e-06	
221	6.000040e-04	-6.14270e-06	-6.14549e-05	3.067213e-05	
222	6.000040e-04	6.516706e-06	-7.30572e-05	2.113628e-06	
223	6.000040e-04	7.662899e-05	-3.50675e-05	-3.54225e-05	
224	6.000041e-04	7.876306e-05	-2.56287e-05	-3.19954e-05	
225	6.000041e-04	7.886012e-05	-1.50118e-05	-2.84084e-05	
226	6.000043e-04	7.730410e-05	-5.30807e-06	-2.31363e-05	
227	6.000046e-04	8.680163e-05	-9.47556e-07	-2.81854e-05	
228	6.000049e-04	1.350796e-04	-4.38969e-06	-7.43912e-05	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
229	6.000052e-04	1.482050e-04	-1.64824e-06	-1.22688e-04	
230	6.000055e-04	1.579286e-04	3.058765e-05	-1.74858e-04	
231	6.000057e-04	1.046689e-04	8.579454e-05	-1.99687e-04	
232	6.000060e-04	1.263924e-04	1.182676e-04	-2.47617e-04	
233	6.000060e-04	3.502580e-05	1.106814e-04	-1.76180e-04	
234	6.000061e-04	4.445351e-05	8.328588e-05	-1.48461e-04	
235	6.000062e-04	5.467399e-05	2.902475e-05	-9.12172e-05	
236	6.000064e-04	1.555406e-05	8.322429e-06	-2.59478e-05	
237	6.000066e-04	2.651478e-06	2.525264e-06	-5.95283e-06	
238	6.000068e-04	4.343498e-07	2.658591e-06	-3.64698e-06	
239	6.000071e-04	3.302028e-07	1.379651e-07	-6.48289e-07	
240	6.000076e-04	-9.59539e-08	1.376070e-06	-1.51150e-06	
241	6.000086e-04	1.636528e-07	-5.88672e-07	4.317085e-07	
242	6.000105e-04	-1.47284e-07	9.571462e-07	-9.28366e-07	
243	6.000141e-04	1.514408e-07	-7.90329e-07	7.028099e-07	
244	6.000207e-04	-1.50241e-07	8.679288e-07	-8.09119e-07	
245	6.000336e-04	1.507635e-07	-8.32266e-07	7.590254e-07	
246	6.000594e-04	-1.50447e-07	8.480524e-07	-7.81977e-07	
247	6.001111e-04	1.507312e-07	-8.41354e-07	7.719525e-07	
248	6.002144e-04	-1.50465e-07	8.443636e-07	-7.76502e-07	
249	6.004210e-04	1.507329e-07	-8.42853e-07	7.739138e-07	
250	6.008342e-04	-1.50467e-07	8.434928e-07	-7.75273e-07	
251	6.016606e-04	1.507334e-07	-8.43251e-07	7.745483e-07	
252	6.033135e-04	-1.50467e-07	8.433459e-07	-7.75034e-07	
253	6.066192e-04	1.507336e-07	-8.43312e-07	7.746624e-07	
